book_id,title,author,publisher,original_title,translator,pub_year,pages,price,currency_unit,binding,isbn,author_intro,book_intro,content,tags,picture
1008459,毛毛,[德] 米切尔·恩德,二十一世纪出版社,,李士勋,2000-2-1,307,1600,,平装(无盘),9.79E+12,"米切尔?恩德（MICHAEL ENDE）1929年生于德国巴伐利亚风景如画的小镇加米施?帕腾基兴。其父埃德加?恩德是德国著名的超现实主义画家。米切尔?恩德在充满文化气息的家庭中长大，从小聪颖过人。二战结束后，年轻的米切尔就读于奥托?法尔肯贝尔格演艺学校。在校期间，学业突出，一毕业就活跃于南方的戏剧舞台。然而他真正的志趣却在于幻想文学的创作。不久，他即告别舞台移居慕尼黑从事专业创作。成名作《吉姆?克罗夫》、《火车司机卢卡斯》，1961年获得德意志青少年图书奖。1971年他移居意大利，住在罗马以南的阿尔巴纳山区，一住就是14年。在此期间名满天下的作品《毛毛》和《讲不完的故事》相继问世，使他成为德国最优秀的幻想文学作家，在欧洲乃至全世界都产生了深远的影响。
米切尔?恩德有一段名言，十分准确地概括他所有作品的主旨与风格。他说：“忘记了自己的内心世界的人也就忘...
米切尔?恩德（MICHAEL ENDE）1929年生于德国巴伐利亚风景如画的小镇加米施?帕腾基兴。其父埃德加?恩德是德国著名的超现实主义画家。米切尔?恩德在充满文化气息的家庭中长大，从小聪颖过人。二战结束后，年轻的米切尔就读于奥托?法尔肯贝尔格演艺学校。在校期间，学业突出，一毕业就活跃于南方的戏剧舞台。然而他真正的志趣却在于幻想文学的创作。不久，他即告别舞台移居慕尼黑从事专业创作。成名作《吉姆?克罗夫》、《火车司机卢卡斯》，1961年获得德意志青少年图书奖。1971年他移居意大利，住在罗马以南的阿尔巴纳山区，一住就是14年。在此期间名满天下的作品《毛毛》和《讲不完的故事》相继问世，使他成为德国最优秀的幻想文学作家，在欧洲乃至全世界都产生了深远的影响。
米切尔?恩德有一段名言，十分准确地概括他所有作品的主旨与风格。他说：“忘记了自己的内心世界的人也就忘记了自身的存在价值。内心世界是外在世界的补充，我们必须发现它；，完善它。倘若我们不能经常作心路之旅去找到这种价值，那我们就真正迷失路径了。”米切尔?恩德的作品，如同一只飞翔在内心世界和外在世界“心路”上的巨鸟，理性的思考是这只巨鸟的脑袋，紧张曲折的情节是它的筋肉，幽默风趣是它的骨骼，奇思妙想则是它的双翼。每个沉浸于他的作品的人都不由自主想飞，飞进一个物我两忘的境界。
这位伟大的幻想文学巨匠1995年在斯图加特逝世.今天，在慕尼黑国际青少年图书馆设有“米切尔?恩德纪念馆”，全世界的读者永远不会忘记这位不朽的心路开拓者和不倦的寻梦人。
","“毛毛”是一个不知年龄,来自何方的小女孩，她拥有常人所没有的“灵敏听力”，只要她倾听朋友的绝望心声或好友们的吵架声，就能在很自然的情况下，解决他们的问题和纷争。甚至她还能使坏人倾吐他们的阴谋诡计。由于受城市里无处不在的灰先生蒙骗，人们开始醉心于追求所谓合理化、机械的生活，置亲情与良心于不顾，因此毛毛冒着生命危险，见到了时光老人侯拉博士，在时间王国里她发现了世界和人类的大秘密，即“时间就是生命”。生命的诞生即生命的花朵盛开，当生命结束时，又会有同样的生命之花再度绽放……懂得这庄严而神圣的时间秘密的“毛毛”，将回到现实世界勇斗那些灰先生，并终将获得胜利。
","前言
第一部 毛毛和她的朋友们
第二部 灰先生
第三部 时间花
作者简短附记
毛毛：人类的守护天使
译后记
· · · · · ·     (
)
","童话
米切尔·恩德
儿童文学
毛毛
德国
哲理
时间
外国文学
",unknown_value_please_contact_support
1008592,那个骑轮箱来的蜜儿,杨红樱,作家出版社,随风而来的玛丽·波平斯阿姨,,4-Apr,228,1500,元,平装,9.79E+12,"杨红樱，生于四川成都。做了7年小学老师，7年童书编辑，做得最努力的是做母亲。19岁发表第一篇童话。现已发表童话、儿童小说50余本，已成为畅销的品牌书有：《杨红樱校园小说系列》《淘气包马小跳系列》《杨红樱非常系列》《杨红樱科学童话系列》。因在读者中的影响，因在童书市场上的号召力，被誉为“中国童书王”。
","《那个骑轮箱来的蜜儿》透过现实背景中展开的幻想故事，真实地反映了当代小学生在功课重压下的生活状态，字里行间充满了作家杨红樱对孩子们快乐生活的期盼。孟小乔是个小学五年级的女生，在神秘的仙女湖畔，遇见了一个愿意到她家去做保姆的女人。这个神秘的女人叫蜜儿。蜜儿的出现使孟小乔家的生活变得神奇而活跃起来。蜜儿见孟小乔总是在忙功课，就带她到树林里结识了十分会玩的小人精；到了期末写评语时，蜜儿让老师带个优点放大镜，结果平时爱挑毛病的老师，给每位同学都写上了一段优美的评语……
","仙女湖奇遇
神秘的红箱子
雪花飘飘
心上的毒瘤
两只布公鸡
出租时间的孩子
周末大逃亡
卷心菜里的小人精
跳跳糖和笑笑茶
小偷和假面具
换脸皮
寻找小人精
往事泡泡
留住阳光
形象小姐
优点放大镜
盛满梦的篮子
“孩子心里想什么，我的书里都能找到”
· · · · · ·     (
)
","杨红樱
那个骑轮箱来的蜜儿
儿童文学
我想读""那个骑轮箱来的蜜儿""
童话
杨红樱系列
小说
儿童小说
",unknown_value_please_contact_support
1008660,马桥词典,韩少功,人民文学出版社,,,4-May,378,2000,元,平装,9.79E+12,"韩少功，1953年1月出生于湖南省，汉族，现居海南。1968年初中毕业后赴湖南省汨罗县插队务农；1974年调该县文化馆工作；1978年就读湖南师范大学中文系；1982年后任湖南省《主人翁》杂志编辑、副主编；1985年进修于武汉大学英文系，随后任湖南省作家协会专业作家；1988年迁调海南省，历任《海南纪实》杂志主编（1988）、《天涯》杂志社长（1995）、海南省作协主席（1996）、海南省文联主席（2000）等职。当选为中国作家协会全委委员、主席团委员（1997，2001），中国文联全委委员（2001）。
曾在青年部门（1985）、林业部门（1986）以及大学（1995）兼职，曾社会兼任省政协委员、常委（1983、1989、1993）和省人大代表（2003）等职。
","《马桥词典》集录了湖南汨罗县马桥人日常用词，计一百一十五个词条。它以这些词条为引子，讲述了古往今来一个个丰富生动的故事，引人入胜，回味无穷。
这部长篇小说没有采取传统的创作手法，而是巧妙地糅合了文化人类学、语言社会学、思想随笔、经典小说等诸种写作方式，用词典构造了马桥的文化和历史，使读者在享受到小说的巨大魅力时，领略到每个词语和词条后面的历史、贫困、奋斗和文明，看到了中国的“马桥”、世界的中国。小说主体从历史走到当代，从精神走到物质，从丰富走到单调，无不向人们揭示出深邃的思想内涵。
这是一次成功的创作实践，是中国当代文学一个重要的收获。
","1 江
2 罗江
3 蛮子（以及“罗家蛮”）
4 三月三
5 马桥弓
6 老表
7 甜
8 碘酊
9 乡气
10 同锅
11 放锅
12 小哥（以及其他）
13 神仙府（以及“烂杆子”）
14 科学
……
后记
· · · · · ·     (
)
","韩少功
小说
马桥词典
中国文学
当代文学
中国当代文学
中国
文学
",unknown_value_please_contact_support
1008732,失败之书,北岛,汕头大学出版社,,,4-Oct,295,2800,,平装,9.79E+12,"原名赵振开，祖籍浙江湖州，生于北京。1969年当建筑工人，后在某公司工作。80年代末移居国外。著有诗集《太阳城札记》、 《北岛诗选》、《北岛顾城 诗选》等。
北岛的诗歌创作开始于十年动乱后期，反映了从迷惘到觉醒的一代青年的心声， 十年动乱的荒诞现实，造成了诗人独特的冷抒情”的方式――出奇的冷静和深刻的思辨性。他在冷静的观察中，发现了“那从蝇眼中分裂的世界”如何造成人的价值的全面崩溃、人性的扭曲和异化。他想“通过作品建立一个自己的世界，这是一个真诚而独特的世界，正直的世界，正义和人性的世界。” 在这个世界中，北岛建立了自己的“理性法庭”，以理性和人性为准绳，重新确定人的价值，恢复人的本性；悼念烈士，审判刽子手；嘲讽怪异和异化的世界，反思历史和现实；呼唤人性的富贵，寻找“生命的湖”和红帆船”。清醒的思辨与直觉思维产生的隐喻、象征意象相结合，是北岛诗显著的...
原名赵振开，祖籍浙江湖州，生于北京。1969年当建筑工人，后在某公司工作。80年代末移居国外。著有诗集《太阳城札记》、 《北岛诗选》、《北岛顾城 诗选》等。
北岛的诗歌创作开始于十年动乱后期，反映了从迷惘到觉醒的一代青年的心声， 十年动乱的荒诞现实，造成了诗人独特的冷抒情”的方式――出奇的冷静和深刻的思辨性。他在冷静的观察中，发现了“那从蝇眼中分裂的世界”如何造成人的价值的全面崩溃、人性的扭曲和异化。他想“通过作品建立一个自己的世界，这是一个真诚而独特的世界，正直的世界，正义和人性的世界。” 在这个世界中，北岛建立了自己的“理性法庭”，以理性和人性为准绳，重新确定人的价值，恢复人的本性；悼念烈士，审判刽子手；嘲讽怪异和异化的世界，反思历史和现实；呼唤人性的富贵，寻找“生命的湖”和红帆船”。清醒的思辨与直觉思维产生的隐喻、象征意象相结合，是北岛诗显著的艺术特征，具有高度概括力的悖论式警句，造成了北岛诗独有的振聋发聩的艺术力量。
","《失败之书》是诗人北岛的散文集，这本散文是诗人在流浪的路上的一些采撷。诗人北岛说，散文和漂泊之间，按时髦的说法，有一种互文关系：散文是文字中的漂泊，而漂泊是地理与社会意义上的书写。在一九八九年到一九九三四年间，他曾住过七个国家，搬了十五次家，这就是一种散文语境。北岛自80年代末移居国外后，就开始了其漂泊的一生，在流浪中不断进行创作……
","自序
第一辑 空山
艾伦?金斯堡
诗人之死
盖瑞?施耐德
纽约骑士
克雷顿和卡柔
异乡人迈克
上帝的中国儿子
约翰和安
美国房东
帕斯
蓝房子
空山
鲍尔?博鲁姆
布莱顿?布莱顿巴赫
依萨卡庄园的主人
马丁国王
第二辑 如果天空不死
彭刚
波兰来客
胡金铨导演
单线联络
师傅
芥末
如果天空不死
怪人家楷
刘伯伯
第三辑 乌鸦
乌鸦
猫的故事
女儿
夏天
纽约一日
后院
乡下老鼠
午餐
杜伦
搬家记
开车记
赌博记
朗诵记
饮酒记
第四辑 他乡的天空
南非行
午夜之门
巴黎故事
卡夫卡的布拉格
纽约变奏
他乡的天空
附录
游历，中文是我惟一的行李
北岛创作年表
· · · · · ·     (
)
","北岛
散文
随笔
中国文学
诗人
文学
中国
诗歌
",unknown_value_please_contact_support
1008793,英国人之最?维多利亚,[英] 里顿·斯特拉奇,国际文化出版社,,李祥年,4-Dec,300,2980,,平装,9.79E+12,"里顿·斯特拉奇(Lytton Strachey)英国著名传记作家。毕业于剑桥大学，与法国的莫洛亚、奥地利的茨威格同为20世纪传记文学的代表作家。其传记文学作品打破了长期以来那种歌功颂德的官方传记传统，具有强烈的破坏偶像成分。他的作品不多，传记仅四部，包括：《维多利亚》、《维多利亚女王时代名人传》、《童贞女王：伊丽莎白一世》(原书名为《伊丽莎白女王与埃塞克斯伯爵》)、《人物小传》。其中《童贞女王：伊丽莎白一世》真正给他带来了巨大的成功，本书是对传记写作技巧的一次勇敢尝试，并依据弗洛伊德理论对作品中的人物进行深入的剖析。使其成为传记文学领域不可多得的传世名篇。
","维多利亚女王，英国历史上统治时间最长的一位君主。开创了大英帝国统御七海、国运昌盛的黄金时代。她坚决、独立，亦将责任、良知、道德和坚定具体实践，成为维多利亚时代的象征。翻开历史，大概找不出像维多利亚这样的女人，即如此出色地完成了一个女王的职责，有如此平凡地拥有了一个女人的幸福。...
","第1章  家世  1  夏洛特公主  2  谁来继承王位？  3  肯特公爵德华  4  女王诞生第2章  童年  1  失落童年  2  天佑吾王  3  继承之路  4  水火末糖果  5  加冕第3章  梅尔本勋爵  1  初露锋芒  2  莱恩夫人  3  首任首相  4  奇特的友谊  5  利奥波德舅舅  6  寝宫危机  7  权力之争  8  热恋第4章  结婚  1  阿尔伯特  2  通往婚姻之路  3  宽容的伴侣  4  快乐家庭  5  内延改革  6  梦已逝去  7  万有博览会第五章  帕默斯顿勋爵  1  联姻风波  2  1848年欧洲革命  3  战争与君王第六章  亲王的最后岁月  1  皇家育儿室  2  远离喧嚣  3  拿破仑三世  4  盛年而殒第七章  孀居  1  暮霭降临  2  隐居生活  3  怀念  4  阿尔伯特纪念堂第八章  两位首相  1  新宠臣  2  惨遭误解  3  印度女皇第九章  晚年  1  庞大的家族  2  谋刺之惊  3  欧洲老祖母  4  最后的岁月尾声
· · · · · ·     (
)
","人物传记
英国
维多利亚时代
历史
传记
维多利亚二世
文化
里顿斯特拉奇
",unknown_value_please_contact_support
1008988,了不起的盖茨比,菲茨杰拉德,人民文学出版社,The Great Gatsby,姚乃强,4-Jun,192,1200,元,平装,9.79E+12,"《了不起的盖茨比》(名著名译插图本)弗·司各特·菲茨杰拉德（1896-1940），美国二十世纪最杰出的作家之一。《了不起的盖茨比》是他最著名的代表作。二十世纪二十年代的美国，空气里弥漫着欢歌与纵饮的气息。一个偶然的机会，穷职员尼克闯入了挥金如土的大富翁盖茨比隐秘的世界，惊讶地发现，他内心惟一的牵绊竟是对河岸那盏小小的绿灯——灯影婆娑中，住着心爱的黛西。然而，冰冷的现实容不下缥缈的梦，到头来，盖茨比心中的女神只不过是凡尘俗世的物质女郎。当一切真相大白，盖茨比的悲剧人生亦如烟花般，璀璨只是一瞬，幻灭才是永恒。一阕华丽的“爵士时代”的挽歌，在菲茨杰拉德笔下，如诗如梦，在美国当代文学史上留下了墨色浓重的印痕。
","盖茨比为了久久地抱着的一个梦而付出了很高的代价。他死后，尼克发觉是汤姆暗中挑拨威尔逊去杀死盖茨比。他感到东部鬼影幢幢，世态炎凉，便决定回中西部老家去。这是一个简单的故事，却有着极悲凉的人生况味。
",,"了不起的盖茨比
菲茨杰拉德
美国
外国文学
小说
经典
爱情
人性
",unknown_value_please_contact_support
1009043,日出,曹禺,人民文学出版社,,,Sep-97,207,980,,平装,9.79E+12,,"本剧讲述的是黑夜发生的故事.交际花陈白露的客厅上穿梭往来着大都市各类角色,银行家耿于金钱,小职员窥伺向上爬的机会,小文书一家惨死,富女人携面首出双入对,黑社会凶狠残暴,被侮辱、被损害的妓女饮血吞声……在这该诅咒的地狱中，陈白露良心未泯却无力自拔，他们都将随黑夜消失，而隐于背景、高唱夯歌的工人们暗示了伟大日出的到来。
",,"曹禺
戏剧
中国文学
话剧
日出
剧本
中国
现代文学
",unknown_value_please_contact_support
1009069,成功没有逻辑,[美]文森特·罗阿,中国商业出版社,,,3-Dec,309,2380,,软精装,9.79E+12,"文森特·罗阿齐(Vincent Roazzi)和许多在纽约布鲁克林区的廉价公寓里长大的穷小子一样，文森特·罗阿齐时刻梦想着彻底改变自己的生活，在35岁以前成为百万富翁。但是，36岁生日那天．他发现自己躺在一家戒毒中心的病床上，靠救济金过活．欠债超过10万美元。
而现在，罗阿齐被接纳为“WASP百万富翁俱乐部”的一员，后者代表了寿险推销员的最高成就。就个人的经历而言罗阿齐在职务上的晋升非常迅速。从纽约联合保险公司的推销员到培训顾问．到销售副总裁，再到总裁，他只用了一年半的时间．就成为了在全美颇有影响力的人物。
2001年．罗阿齐被国际演讲协会评为全球五大演说家之一．每年幕名而来的听众超过20万人。他曾多次与美国前总统克林顿、国务卿鲍威尔．施瓦茨科夫将军、金克拉，安东尼·罗宾斯、史蒂芬·柯维等知名人士同台进行激励人心的演说，被《财富》誉为“全美演讲内容最...
文森特·罗阿齐(Vincent Roazzi)和许多在纽约布鲁克林区的廉价公寓里长大的穷小子一样，文森特·罗阿齐时刻梦想着彻底改变自己的生活，在35岁以前成为百万富翁。但是，36岁生日那天．他发现自己躺在一家戒毒中心的病床上，靠救济金过活．欠债超过10万美元。
而现在，罗阿齐被接纳为“WASP百万富翁俱乐部”的一员，后者代表了寿险推销员的最高成就。就个人的经历而言罗阿齐在职务上的晋升非常迅速。从纽约联合保险公司的推销员到培训顾问．到销售副总裁，再到总裁，他只用了一年半的时间．就成为了在全美颇有影响力的人物。
2001年．罗阿齐被国际演讲协会评为全球五大演说家之一．每年幕名而来的听众超过20万人。他曾多次与美国前总统克林顿、国务卿鲍威尔．施瓦茨科夫将军、金克拉，安东尼·罗宾斯、史蒂芬·柯维等知名人士同台进行激励人心的演说，被《财富》誉为“全美演讲内容最丰盛的激励大师”。
","你会注意到，本书由一系列短文形式的小故事构成。我之所以用这种方式来看写作本书，是因为我知道那些成功之路上奋斗的人们闲暇时间非常有限。在如此短暂的时间当中，往往连一本书中的一章都无法读完。我在协作此书时，一直努力把这一事实牢记在心。不同的思想、关键的字词以及话语在本书当中经常重复。以我的经验来说，通过重复，人们能够学习得更好，而且能够更长时间地记住信息。
因此，我希望你能够每天读一整，并且能够每一章末尾强调的少数精选思想加以仔细思考。抓紧每一天，将这些思想吸引到你的脑海里去，达到你梦想的成功！ 你为何没有能够达到你所渴盼的成功?
仅举几条原因如下：
人们想要改变他们的生活,但他们却不想改变自己！
失败是一种习得的、而非天生的特性。
你的期望往往会变成你失败的借口。
除非你改变你思考的方式，否则什么也不能改变你。
同时做两件事情．就是一件也不做。
大多数...
","前言
第1章 持久成功的天梯
第2章 真理出局
第3章 成功不合逻辑
第4章 利己主义与失败
第5章 “我是谁？”
第6章 容易的办法就是艰苦的办法
第7章 期望等于借口
第8章 成功就在与你的所“见”之中
第9章 置身于幸运之中
第10章 焦点的秘密
第11章 个人精力的限度
第12章 什么是成功
第13章 成功是你命中注定的
第14章 让你的不幸教导你
第15章 目标神话
第16章 清醒就是活着
第17章 内心即宇宙
第18章 情感富足
第19章 思想是活的
第20章 以不同的方式思考
第21章 谁应受到责备
第22章 泼妇(自我)的驯服
第23章 不要接受广告宣传
第24章 大杂烩
第25章 来自成功者的声音
第26章 量子物理学：成功的科学
第27章 现实是什么
第28章 时间是什么
第29章 时间的相对性
第30章 梦想的“场”
第31章 没有人是孤岛
第32章 “我好，你好”
第33章 谁说骰子不是固定的
第34章 眼见为实吗
第35章 成功是无止境的
附录 “成功代言人”采访实录言
· · · · · ·     (
)
","励志
成功学
自我管理
思维
成功没有逻辑
个人管理
管理
心理学
",unknown_value_please_contact_support
1009105,战争论,克劳塞维茨(德),解放军出版社,On War,中国人民解放军军事科学院,2005-1-1,1211,7900,元,平装,9.79E+12,"作者简历
卡尔?冯?克劳塞维茨（Carlvon Clause witz）在1780年6月出
生于普鲁士马格德堡附近布尔格镇的一个小贵族家庭。十二岁时在
波茨坦的一个步兵团中充当士官生。1793年，当普鲁士同革命后的
法国作战时，他曾参加围攻美因兹城等战斗。1795年升为少尉。
1801年秋，他被送入柏林军官学校，因学习成绩优异，深得校
长香霍斯特的赏识。香霍斯特是以后普鲁士军事改革的倡导者，克
劳塞维茨的思想和以后的活动受他的影响很大。
1803年春，他在该校毕业后，被香霍斯特推荐为奥古斯特亲王
的副官。在这一段时期，他经常参加香霍斯特主办的军事协会的活
动，听康德主义者基瑟韦特的哲学课，研究军事、哲学、历史和文
学等著作，写了一些这方面的文章。
1806年10月普鲁士同法国作战时，他随奥古斯特亲王所率的
步兵营参加了奥尔施塔特会战，退却时在普伦次劳...
作者简历
卡尔?冯?克劳塞维茨（Carlvon Clause witz）在1780年6月出
生于普鲁士马格德堡附近布尔格镇的一个小贵族家庭。十二岁时在
波茨坦的一个步兵团中充当士官生。1793年，当普鲁士同革命后的
法国作战时，他曾参加围攻美因兹城等战斗。1795年升为少尉。
1801年秋，他被送入柏林军官学校，因学习成绩优异，深得校
长香霍斯特的赏识。香霍斯特是以后普鲁士军事改革的倡导者，克
劳塞维茨的思想和以后的活动受他的影响很大。
1803年春，他在该校毕业后，被香霍斯特推荐为奥古斯特亲王
的副官。在这一段时期，他经常参加香霍斯特主办的军事协会的活
动，听康德主义者基瑟韦特的哲学课，研究军事、哲学、历史和文
学等著作，写了一些这方面的文章。
1806年10月普鲁士同法国作战时，他随奥古斯特亲王所率的
步兵营参加了奥尔施塔特会战，退却时在普伦次劳被法军俘虏。1807
年10月释放回国后，根据亲身的体验，力主改革普鲁士的军事制度。
1808年到科尼斯堡（仍为奥古斯特亲王的副官），积极参加香霍斯特
主持的军事改革工作，结识了军事改革委员会成员格乃泽瑙、波燕
等人。1809年秋回到柏林，后来进总参谋部，在香霍斯特属下工作。
1810年升为少校。
1810年秋，任柏林军官学校教官，同时为王太子（即以后的威
廉四世）讲授军事课，前后共两年。1810年年底，与布吕尔伯爵的
女儿玛丽结婚。
1812年4月，克劳塞维茨因反对普王威廉三世同拿破仑结成同
盟而辞去普鲁士军职，去俄国准备参加反拿破仑的战争。先在俄军
参谋部任职，领中校衔，后任军参谋长等职。当拿破仑进攻俄国时，
他曾参加斯摩棱斯克争夺战和博罗迪诺会战等。以后随维特根施坦
军团参加了对拿破仑的追击。12月，作为俄军联络官，同普鲁士军
队的指挥官约克谈判，说服他反对拿破仑。1813年3月随维特根施
坦军团回到柏林。9月格尔德战斗获胜后升为上校。1814年回到普
鲁士军队。1815年任布留赫尔军团第三军参谋长，参加过林尼会战
等。
1815年秋在科布伦次任莱茵军团参谋长（格乃泽瑙为司令），利
用空闲时间总结拿破仑战争的经验，从事战争理论的研究工作。
1818年任柏林军官学校校长。9月升为将军。在任校长的十二
年间，致力于《战争论》的著述工作。他先后研究过一百三十多个
战例，写了许多评论战史的文章，并整理了亲身经历的几次战争的
经验。1830年春调到炮兵部门工作。当时，《战争论》尚未修订完毕，
他将手稿三千多页分别包封起来，并在各个包上贴上标签，准备以
后修改，但一直没有得到机会。
1830年8月去布勒斯劳任第二炮兵监察部总监，同年12月调
任格乃泽瑙军团的参谋长。1831年11月16日患霍乱逝世。死后，他
的妻子玛丽整理出版了《卡尔?冯?克劳塞维茨将军》遗著，共分
十卷，《战争论》是其中的第一、二、三卷。
","《战争论》是克劳塞维茨在总结以往战争特别是拿破仑战争的基础上写成的，全书共8篇124章；另有说明、作者自序，及作者在1810年至1812年为普鲁士王太子讲授军事课的材料、关于军队的有机区分、战术或战术学讲授计划和提纲等附录，约70余万字。第一篇，论战争的性质；第二篇，论战争理论；第三篇，战略概论；第四篇，战斗；第五篇，军队；第六篇，防御；第七篇，进攻（草稿）；第八篇，战争计划（草稿）。
尽管该书是一部尚未完成的著作，但由于克劳塞维茨注意运用德国古典哲学的辩证法考察战争问题，因而阐发了诸如：""战争无非是政治通过另一种手段的继续""等一系列在战争理论中引起一场革命的主要思想。
","目录
初版序
说明
作者自序
第一篇 论战争的性质
第一章 什么是战争
第二章 战争中的目的和手段
第三章 军事天才
第四章 战争中的危险
第五章 战争中的劳累
第六章 战争中的情报
第七章 战争中的阻力
第八章 结束语
第二篇 论战争理论
第一章 军事艺术的区分
第二章 关于战争理论
第三章 军事艺术或军事科学
第四章 方法主义
第五章 批 判
第六章 关于史例
第三篇 战略概论
第一章 战 略
第二章 战略要素
第三章 精神要素
第四章 主要的精神力量
第五章 军队的武德
第六章 胆 量
第七章 坚 忍
第八章 数量上的优势
第九章 出敌不意
第十章 诡 诈
第十一章 空间上的兵力集中
第十二章 时间上的兵力集中
第十三章 战略预备队
第十四章 兵力的合理使用
第十五章 几何要素
第十六章 军事行动中的间歇
第十七章 现代战争的特点
第十八章 紧张与平静――战争的力学定律
第四篇 战斗
第一章 引 言
第二章 现代会战的特点
第三章 战斗概论
第四章 战斗概论（续）
第五章 战斗的意义
第六章 战斗的持续时间
第七章 决定战斗胜负的时刻
第八章 战斗是否需经双方同意
第九章 主力会战――决定主力会战胜负的时刻
第十章 主力会战（续）――胜利的影响
第十一章 主力会战（续）――会战的运用
第十二章 战略上利用胜利的手段
第十三章 会战失败后的退却
第十四章 夜间战斗
第五篇 军 队
第一章 引 言
第二章 战区、军团和战局
第三章 兵力对比
第四章 各兵种的比例
第五章 军队的战斗队形
第六章 军队的一般配置
第七章 前卫和前哨
第八章 先遣部队的行动方法
第九章 野 营
第十章 行 军
第十一章 行 军（续）
第十二章 行 军（续）
第十三章 舍 营
第十四章 给 养
第十五章 作战基地
第十六章 交通线
第十七章 地 形
第十八章 制 高
第六篇 防 御
第一章 进攻和防御
第二章 进攻和防御在战术范围的比较
第三章 进攻和防御在战略范围的比较
第四章 进攻的向心性和防御的离心性
第五章 战略防御的特点
第六章 防御的手段
第七章 进攻和防御的相互作用
第八章 抵抗的方式
第九章 防御会战
第十章 要 塞
注释
人名索引
地名索引
· · · · · ·     (
)
","军事
战略
克劳塞维茨
战争
哲学
谋略
经典
历史
",unknown_value_please_contact_support
1009160,像少年啦飞驰,韩寒,作家出版社,,,2-Jan,225,1600,元,平装,9.79E+12,,"小说以第一人称的写作手法讲述了“我”的生活，为读者展示了一个颇具叛逆性的人物。
初涉社会，人物成长的过程中体会了社会的复杂和现实的残酷以及人心的不可探测，所以许多是作者的真实感受，是渗透阅历的写作。有失望、迷惘，但不断追求。
","序
1
2
3
4
5
6
7
8
9
10
11
12
13
14
……
· · · · · ·     (
)
","韩寒
小说
像少年啦飞驰
青春
80后
幽默
中国
中国文学
",unknown_value_please_contact_support
1009258,背影,朱自清,人民文学出版社,,,May-98,80,450,,平装,9.79E+12,,,"目录
序
甲辑
女人
白种人――上帝的骄子！
背影
阿河
哀韦杰三君
飘零
白采
荷塘月色
一封信
《梅花》后记
怀魏握青君
儿女
乙辑
旅行杂记
一 殷勤的招待
二 “躬逢其盛”
三 第三人称
说梦
海行杂记
插 图
采采（白采）
丫头―――四岁时（阿菜）
· · · · · ·     (
)
","朱自清
散文
中国文学
背影
文学
中国
现当代
诗歌
",unknown_value_please_contact_support
